序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,is_indoor,geometry,debrisstream_level,Avg_slope,Max_elevation,Slope_risk_level,rain_1hr,sigma_1hr,rain_1hr_rf,village_A65UP_CNT,fusion_class,fusion_label,flood_confidence,debris_stream_level,risk_rain,risk_collapse,risk_debris_stream,risk_max_elevation,risk_slope_level,risk_uncertainty,risk_elderly,hazard_score,vulnerability_multiplier,risk_raw,shelter_risk_score,shelter_risk_level
3061,花蓮縣花蓮市,民政里,永興路20號,121.6255,23.9928,鑄強國小,民樂、民運、民政等里,293,"水災,震災,土石流,海嘯",葉克文,03-8223787,是,否,是,True,POINT (313643.7628773466 2654367.0104331924),Safe,1.6357631131998005,40.08000183105469,Low,2.6910846371687405,0.1135104413892503,6.1066666666666665,874.0,9,SAR無資料,mid,Safe,0.03664890084212427,1.0,0.0,0.023039592324356997,0.33,0.05265089895556697,0.8580057751620022,0.25271569899684754,0.9574017325486006,0.24195044806181248,54.92073672525274,High
3064,花蓮縣吉安鄉,太昌村,太昌路488號,121.5639,23.9936,太昌活動中心,太昌村,80,"水災,震災,土石流",周明宗,8569236,是,否,是,True,POINT (307375.5493386602 2654429.156366843),Safe,1.3893317902541475,62.400001525878906,Low,6.895302701453547,0.1050368291340424,9.533333333333331,843.0,9,SAR無資料,mid,Safe,0.12570765379384624,1.0,0.0,0.03932859034623638,0.33,0.02964950271184351,0.8491081274107496,0.27957653496127366,0.9547324382232248,0.26692078689357746,62.921153748203025,High
3069,花蓮縣花蓮市,國富里,中山路903號,121.5947,23.995,明廉國小,國裕、國富里,51,"水災,震災,土石流,海嘯",李玉祥,03-8569088,是,否,是,True,POINT (310508.79908894585 2654597.0929269507),Safe,0.9939042604294804,21.459999084472656,Low,4.069389020051451,0.0974695452108884,5.128333333333333,1413.0,9,SAR無資料,mid,Safe,0.06584578541150457,1.0,0.0,0.009450829239526138,0.33,0.00910831074282853,0.9763949213861355,0.2550821910836632,0.9929184764158405,0.2532758205316052,58.54934998953569,High
3074,花蓮縣花蓮市,國興里,介仁街176號,121.5746,23.997,"慈濟大學附設國民中學,小學",國興、國福、國慶等里,344,"水災,震災,土石流,海嘯",蔡亮雄,03-8572823,是,否,是,True,POINT (308462.7387663413 2654810.1078152047),Safe,1.5032429542050447,47.52999877929688,Low,5.755163484691556,0.1016067381429105,10.675,835.0,9,SAR無資料,mid,Safe,0.10155586735375606,1.0,0.0,0.02847655411701621,0.33,0.02033861148118085,0.8467588933287451,0.26977210447179734,0.9540276679986235,0.25737005172030986,59.86112862092286,High
3075,花蓮縣花蓮市,民孝里,化道路40巷1號,121.6277,23.9978,美崙國中,民孝、民心、民享、民樂、民運、民政、民德、民立、民勤、民意等里,193,"水災,震災,土石流",吳斯美,03-8223537,是,否,否,True,POINT (313865.1486941149 2654921.7637005234),Safe,2.4847434964022765,30.959999084472656,Low,2.455753483941804,0.1296494471483149,6.131666666666667,763.0,9,SAR無資料,mid,Safe,0.03166383614837679,1.0,0.0,0.016383870607073203,0.33,0.09645980302901297,0.8245437957603903,0.2546027117384753,0.9473631387281171,0.241201224121252,54.68068776122199,High
3076,花蓮縣花蓮市,國裕里,裕祥路89號,121.5991,23.9979,自強國中,國裕、國富里,330,"水災,震災,土石流,海嘯",鄭程議,03-8579338,是,否,是,True,POINT (310955.1299802924 2654920.168062265),Safe,0.8616368802490849,16.079999923706055,Low,3.4791371349374973,0.0986244731437004,5.048333333333333,1067.0,9,SAR無資料,mid,Safe,0.05334236717489743,1.0,0.0,0.005524539056477365,0.33,0.012243332055519175,0.9071713701211169,0.25105572421649275,0.972151411036335,0.2440641765458124,55.59796859860544,High
3079,花蓮縣花蓮市,民意里,府前路27號,121.6199,23.9987,花蓮高工,民意、民孝、民心、民享、民樂、民運、民政、民德、民立、民勤等里,310,"水災,震災,土石流,海嘯",周婉茹,03-8226108,是,否,否,True,POINT (313071.08040576056 2655017.925778016),Safe,2.065251744472722,35.58000183105469,Low,2.6910846371687405,0.1135104413892503,5.931666666666667,608.0,9,SAR無資料,mid,Safe,0.03664890084212427,1.0,0.0,0.019755520097624178,0.33,0.05265089895556697,0.7686120096231353,0.2522230881628376,0.9305836028869405,0.23471467011384387,52.60241651905775,High
3080,花蓮縣花蓮市,國興里,介仁街67號,121.5734,23.9997,慈濟大學人文社會學院,國興、國福、國慶等里,316,"水災,震災,土石流,海嘯",林憲國,03-8572677,是,否,是,True,POINT (308339.4247327425 2655108.6376538435),Low,1.7774035967106436,49.68999862670898,Low,5.755163484691556,0.1016067381429105,10.675,835.0,9,SAR無資料,mid,Low,0.10155586735375606,1.0,0.33,0.030052908674490255,0.33,0.02033861148118085,0.8467588933287451,0.3195085576554184,0.9540276679986235,0.30482000416560256,75.06394224067976,Very High
3085,花蓮縣花蓮市,國慶里,中山路1段200號,121.5916,24.0004,私立四維高級中學,國興、國福、國慶等里,500,"水災,震災,土石流,海嘯",許素卿,03-8561455,是,否,否,True,POINT (310190.8650312955 2655193.8208642458),Safe,1.0901186428874612,24.32999992370605,Low,4.069389020051451,0.0974695452108884,6.051666666666667,228.0,9,SAR無資料,mid,Safe,0.06584578541150457,1.0,0.0,0.011545338138820865,0.33,0.00910831074282853,0.5273472399470175,0.25539636741855737,0.8582041719841051,0.21918222802819132,47.62587155075462,Medium
3093,花蓮縣花蓮市,民意里,府前路29號,121.6182,24.0017,行政院國軍退除役官兵輔導委員會花,花蓮縣,10,"水災,震災,土石流,海嘯",陳國榮,03-8223111,是,否,否,True,POINT (312896.65296617476 2655349.4201309555),Safe,2.866045047064377,31.280000686645508,Low,2.653726726509591,0.1142214969109199,5.931666666666667,608.0,9,SAR無資料,mid,Safe,0.035857541096908085,1.0,0.0,0.016617405801341172,0.33,0.054581040353665275,0.7686120096231353,0.2517079772346401,0.9305836028869405,0.2342353163303954,52.44883309374042,High
3094,花蓮縣花蓮市,民孝里,林園一街16號,121.631,24.0022,民孝社區活動中心,民孝、民享、民心等里,54,"水災,震災,土石流",黃石貴,03-8223273,是,否,是,True,POINT (314198.7323954558 2655410.5710758627),Safe,2.235339763777803,31.989999771118164,Low,2.408279505713633,0.1305602721280258,6.096666666666667,763.0,9,SAR無資料,mid,Safe,0.030658185814828418,1.0,0.0,0.01713555875119059,0.33,0.09893221333479911,0.8245437957603903,0.25466101089060705,0.9473631387281171,0.2412564545890007,54.69838342716145,High
3095,花蓮縣新城鄉,嘉新村,嘉南路2巷13號,121.6142,24.0035,衛生福利部東區老人之家養護院區,嘉新村,180,"水災,震災,土石流,海嘯",范家榮,03-8222831,是,否,是,True,POINT (312488.8067275179 2655546.992330692),Safe,1.8573255297427655,15.619999885559082,Low,3.0016858675883693,0.1041803040235448,4.798333333333333,282.0,9,SAR無資料,mid,Safe,0.04322842593418161,1.0,0.0,0.005188833867683029,0.33,0.027324487964190198,0.5795729355958796,0.24947930165682597,0.8738718806787639,0.21801294652927516,47.251237483048286,Medium
3096,花蓮縣秀林鄉,水源村,107號,121.554,24.0038,水源收容所,水源村,60,"水災,土石流",胡智偉,03-8567603,是,否,是,True,POINT (306363.7827762924 2655554.81650716),Medium,6.016598114587125,131.02999877929688,Low,8.396553979007649,0.1144679962986037,8.001666666666667,166.0,9,SAR無資料,mid,Medium,0.1575089458776078,1.0,0.67,0.08941433876861409,0.33,0.055250156418831645,0.449467288753461,0.3996898502204577,0.8348401866260382,0.33367714915058017,84.30967957436258,Very High
3097,花蓮縣花蓮市,民意里,民光483-1號,121.6168,24.0039,大陳二村活動中心,民意里,63,"水災,土石流,海嘯",何芳玲,03-8241064,是,否,是,True,POINT (312753.14400525636 2655592.4489772734),Safe,2.388852827660722,26.84000015258789,Low,3.0016858675883693,0.1041803040235448,5.08,608.0,9,SAR無資料,mid,Safe,0.04322842593418161,1.0,0.0,0.01337712081454617,0.33,0.027324487964190198,0.7686120096231353,0.2507075446988554,0.9305836028869405,0.23330433021679955,52.15054810844149,High
3098,花蓮縣花蓮市,國慶里,達固湖灣大路23號,121.582,24.004,花蓮縣立體育場,花蓮市各里,527,"水災,土石流",林維聖,03-858068615,是,否,否,False,POINT (309212.46670970967 2655588.45556154),Low,3.0047229902659867,40.18000030517578,Low,4.855974653341569,0.100589996383998,9.343333333333334,228.0,9,SAR無資料,mid,Low,0.08250817887431255,1.0,0.33,0.023112570593596275,0.33,0.017578692880950656,0.5273472399470175,0.3124772085394283,0.8582041719841051,0.2681692440184846,63.321155434276434,High
3100,花蓮縣新城鄉,嘉新村,6鄰嘉南一街43巷5號,121.6123,24.0055,嘉新社區活動中心,嘉新村,71,"水災,震災,土石流,海嘯",邱明雄,8221227,是,否,是,True,POINT (312294.53245318634 2655767.6535595874),Safe,2.34153670033764,15.8100004196167,Low,3.0016858675883693,0.1041803040235448,4.703333333333333,282.0,9,SAR無資料,mid,Safe,0.04322842593418161,1.0,0.0,0.005327495084785923,0.33,0.027324487964190198,0.5795729355958796,0.2495001008393914,0.8738718806787639,0.2180311223500602,47.257060958131845,Medium
3113,花蓮縣花蓮市,國慶里,中山路1段500巷15號,121.5872,24.0076,花蓮港天宮,花蓮市各里,300,"水災,震災,土石流,海嘯",蘇正凱總幹事,03-8560017,是,否,是,True,POINT (309739.86280459404 2655989.355705701),Low,1.6772913831554324,27.25,Low,4.855974653341569,0.100589996383998,8.206666666666667,228.0,9,SAR無資料,mid,Low,0.08250817887431255,1.0,0.33,0.013676336172735237,0.33,0.017578692880950656,0.5273472399470175,0.31106177337629914,0.8582041719841051,0.2669545116563142,62.9319590547594,High
3119,花蓮縣花蓮市,國福里,沙基拉雅街111號,121.5819,24.0104,國福社區活動中心,國福里,35,"水災,震災,海嘯",呂啟明,03-8580837,是,否,是,True,POINT (309199.363609438 2656297.220528631),Medium,1.3784960250639384,30.540000915527344,Low,4.855974653341569,0.100589996383998,9.283333333333331,345.0,9,SAR無資料,mid,Medium,0.08250817887431255,1.0,0.67,0.016077358535537215,0.33,0.017578692880950656,0.6291511425559458,0.3624219267307194,0.8887453427667837,0.32210079949849135,80.60065402031688,Very High
3136,花蓮縣新城鄉,佳林村,民有2街29號,121.6023,24.0211,佳林社區活動中心,佳林村,36,"水災,土石流,海嘯",何禮飛,8260919,是,否,是,True,POINT (311269.7299099078 2657490.9889473636),Safe,1.8119412630857048,21.209999084472656,Low,3.7702466828126058,0.1022679124194549,4.176666666666667,205.0,9,SAR無資料,mid,Safe,0.05950899623877476,1.0,0.0,0.009268380782485425,0.33,0.022133351559310826,0.501238489835681,0.25445629114493634,0.8503715469507043,0.2163823899322583,46.728812343223495,Medium
3141,花蓮縣新城鄉,嘉里村,嘉里路163號,121.6074,24.0244,國軍805醫院,嘉里村,100,"水災,震災,土石流,海嘯",高志雄,03-8263151,是,否,是,True,POINT (311786.9695270947 2657858.699035559),Safe,1.2711989770531398,21.549999237060547,Low,3.2464581465474573,0.1066137655421118,4.61,656.0,9,SAR無資料,mid,Safe,0.048413483794627225,1.0,0.0,0.009516510795418494,0.33,0.0339300548637154,0.7873256409473154,0.2523445272440725,0.9361976922841946,0.23624436406644678,53.09252558889303,High
3149,花蓮縣新城鄉,大漢村,明潭街27號,121.6298,24.0271,七星潭社區活動中心,大漢村,27,"水災,土石流",李添富,8265717,是,否,是,True,POINT (314064.30253825954 2658167.7459540586),Safe,4.189363810000637,41.70000076293945,Low,2.5721439288880275,0.133539173536191,5.803333333333334,510.0,9,SAR無資料,mid,Safe,0.034129357137990354,1.0,0.0,0.02422185754647691,0.33,0.1070183623815745,0.7253344853959549,0.2575739220115261,0.9176003456187865,0.2363499198601627,53.12634532896969,High
3150,花蓮縣新城鄉,北埔村,北埔路13號,121.6062,24.0275,基督教芥菜種會,北埔村,41,"水災,震災,土石流,海嘯",吳雅琴,03-8260653,是,否,是,True,POINT (311663.4190006372 2658201.5029177503),Safe,1.2928013904401296,21.26000022888184,Low,3.7702466828126058,0.1022679124194549,4.61,653.0,9,SAR無資料,mid,Safe,0.05950899623877476,1.0,0.0,0.009304871309076326,0.33,0.022133351559310826,0.7861967249533403,0.25446176472392495,0.935859017486002,0.2381403371222866,53.699989316685944,High
3166,花蓮縣新城鄉,北埔村,北埔路259號,121.6032,24.0341,北埔社區活動中心,北埔村,35,"水災,震災,土石流,海嘯",王秋香,8269669,是,否,是,True,POINT (311355.11374550214 2658931.152791504),Safe,1.3960482165677637,22.88999938964844,Low,4.09911146585372,0.1043779042821026,4.176666666666667,653.0,9,SAR無資料,mid,Safe,0.06647540164866221,1.0,0.0,0.010494434636514414,0.33,0.02786086863727995,0.7861967249533403,0.25730287255380385,0.935859017486002,0.24079921350452885,54.551884840160014,High
3173,花蓮縣新城鄉,大漢村,19鄰民有街101號,121.61,24.0368,大漢社區活動中心,大漢村,70,"水災,震災,土石流,海嘯",李添富,8265717,是,否,是,True,POINT (312045.5035412679 2659233.165491667),Safe,0.7335110436736043,20.239999771118164,Low,3.5317838025930657,0.1083046707824847,4.336666666666667,510.0,9,SAR無資料,mid,Safe,0.05445759157495868,1.0,0.0,0.008560481270277115,0.33,0.03851997239510841,0.7253344853959549,0.25447334690254003,0.9176003456187865,0.2335048310685401,52.21478794267794,High
3175,花蓮縣新城鄉,大漢村,民有街2號,121.6119,24.038,復興南營區,新城村、順安村、康樂村、大漢村、北埔村,120,"水災,震災,土石流,海嘯",陳尚庭上尉,03-8269732,是,否,是,True,POINT (312238.1867924171 2659366.907240895),Safe,0.6216482592651551,20.239999771118164,Low,3.940339010615228,0.1101968620109669,4.336666666666667,510.0,9,SAR無資料,mid,Safe,0.06311209445326615,1.0,0.0,0.008560481270277115,0.33,0.043656275414929474,0.7253344853959549,0.25758332806801437,0.9176003456187865,0.23635855086084726,53.12911067409644,High
3181,花蓮縣新城鄉,大漢村,光復路572號,121.6042,24.0399,新城鄉立圖書館,北埔村、大漢村,58,"水災,震災,土石流,海嘯",黃志明,03-8261790,是,否,是,True,POINT (311454.0730368818 2659573.949878842),Safe,1.029721836905882,22.959999084472656,Low,4.564235010480986,0.1068252068317565,4.65,510.0,9,SAR無資料,mid,Safe,0.07632820238820605,1.0,0.0,0.01054551998177041,0.33,0.0345040066494385,0.7253344853959549,0.26093068937867125,0.9176003456187865,0.23943009075641694,54.113222272771516,High
3182,花蓮縣新城鄉,大漢村,大安街1號,121.6048,24.0405,新城鄉原住民文化館,北埔村、康樂村,90,"水災,震災,土石流,海嘯",陳薇,03-8267223,是,否,是,True,POINT (311514.8156836415 2659640.66331345),Safe,1.0306306035582316,22.549999237060547,Low,4.564235010480986,0.1068252068317565,5.943333333333333,510.0,9,SAR無資料,mid,Safe,0.07632820238820605,1.0,0.0,0.010246304623581342,0.33,0.0345040066494385,0.7253344853959549,0.2608858070749429,0.9176003456187865,0.23938890673900365,54.10002704477694,High
3183,花蓮縣新城鄉,北埔村,樹林街57巷9號,121.597687,24.040698,樹林腳社區活動中心,北埔村,39,"水災,震災,土石流,海嘯",王秋香,8269669,是,否,是,True,POINT (310791.23435285996 2659659.4991839705),Safe,1.875787575311864,28.43000030517578,Low,4.564235010480986,0.1068252068317565,4.841666666666667,653.0,9,SAR無資料,mid,Safe,0.07632820238820605,1.0,0.0,0.014537493112682801,0.33,0.0345040066494385,0.7861967249533403,0.2615294853483081,0.935859017486002,0.24475472720168737,55.81921882911668,High
3205,花蓮縣新城鄉,康樂村,廣安1街112號,121.609904,24.053809,康樂社區活動中心,康樂村,30,"水災,震災,土石流,海嘯",賴明進,03-8260352,是,否,是,True,POINT (312027.56785870856 2661116.904230814),Low,0.93899164296081,21.13999938964844,Low,4.485687796386504,0.1121422337508842,5.691666666666666,540.0,9,SAR無資料,mid,Low,0.07466432177399332,1.0,0.33,0.00921729543722943,0.33,0.048936935525814095,0.7394068016851656,0.31117558440036386,0.9218220405055496,0.2868485121674503,69.30593344958842,High
3206,花蓮縣秀林鄉,佳民村,119號,121.5994,24.0539,佳民國小收容所,佳民村,60,"水災,震災,土石流,海嘯",總務主任黃寶賢,03-8264900,是,否,是,True,POINT (310959.2359456849 2661122.387338185),High,1.5635132966908538,35.77000045776367,Low,5.180923023964282,0.1094438478751639,5.333333333333333,192.0,9,SAR無資料,mid,High,0.08939162217312627,1.0,1.0,0.01989417992275581,0.33,0.041612238469046714,0.48515921318434896,0.41696283748725593,0.8455477639553046,0.35256199488980833,90.36032399476237,Very High
3258,花蓮縣秀林鄉,景美村,加灣106號,121.6067,24.0825,景美活動中心,景美村,100,"水災,震災,土石流,海嘯",呂愛美,03-8267603,是,否,是,True,POINT (311687.9884578237 2664293.088344283),Medium,7.057113779920224,91.13999938964844,Low,8.082408865959993,0.1156645234038205,11.426666666666666,284.0,9,SAR無資料,mid,Medium,0.15085435004406336,1.0,0.67,0.06030286340862885,0.33,0.05849809758424572,0.5813100393533315,0.39365154428293797,0.8743930118059994,0.3442061594076409,87.68314092236193,Very High
3312,花蓮縣新城鄉,順安村,順安52-2號,121.621,24.1057,北三棧社區活動中心,順安村,35,"水災,震災,土石流,海嘯",黃仲祥,8611280,是,否,是,True,POINT (313130.65089320065 2666868.9118628916),Low,1.571409703945176,16.5,Low,9.866972142098763,0.1174063127040854,13.606666666666667,235.0,9,SAR無資料,mid,Low,0.18865709421818,1.0,0.33,0.0058310525199846116,0.33,0.06322613854975576,0.5347743558487993,0.34629439999842726,0.8604323067546398,0.29796288940686066,72.86694451414613,High
3355,花蓮縣新城鄉,順安村,草林158號,121.6365,24.1172,順安農宅示範中心,順安村,23,"水災,土石流,海嘯",黃仲祥,8611280,是,否,是,True,POINT (314700.63829061313 2668149.638023506),Low,1.6014894655468572,21.82999992370605,Low,10.068140950060664,0.1239996495292868,13.735,235.0,9,SAR無資料,mid,Low,0.19291849143781234,1.0,0.33,0.009720853568413743,0.33,0.0811235768933126,0.5347743558487993,0.3499460331559371,0.8604323067546398,0.3011048725479986,73.87362590431636,High
3357,花蓮縣秀林鄉,秀林村,秀林路76號,121.6244,24.118,秀林國小收容所,秀林村,100,"水災,震災,土石流,海嘯",總務主任林正雄,03-8611393,是,否,是,True,POINT (313470.2378958271 2668232.710234023),High,5.848615139337993,89.97000122070312,Low,11.249818500131068,0.1138154208158825,13.728333333333332,280.0,9,SAR無資料,mid,High,0.21795019231325652,1.0,1.0,0.059449005965970726,0.33,0.05347875753899924,0.5778235118507055,0.46265028434277244,0.8733470535552116,0.40405426265724115,100.0,Very High
3378,花蓮縣新城鄉,新城村,仁愛路2巷172號,121.6497,24.1257,禪光育幼院,新城村,105,"水災,震災,土石流,海嘯",許淑媛,03-8612555,是,否,是,True,POINT (316038.10228614765 2669097.1984990323),Safe,1.3023853960740062,21.670000076293945,Low,9.194469871898852,0.1550168763302262,12.74,366.0,9,SAR無資料,mid,Safe,0.17441135039009562,1.0,0.0,0.00960408666726539,0.33,0.16531901828743167,0.6436855622814573,0.30329591994586164,0.8931056686844372,0.2708753053925103,64.1881688788182,High
3387,花蓮縣新城鄉,新城村,博愛路31號,121.6513,24.1266,天主教聲遠之家,新城村,53,"水災,震災,土石流,海嘯",黃佩瑩,03-8610075,是,否,是,True,POINT (316200.2742041601 2669197.63164174),Safe,1.5179238199498606,21.239999771118164,Low,9.194469871898852,0.1550168763302262,12.74,366.0,9,SAR無資料,mid,Safe,0.17441135039009562,1.0,0.0,0.009290275098439963,0.33,0.16531901828743167,0.6436855622814573,0.3032488482105378,0.8931056686844372,0.27083326535885777,64.17469938594726,High
3392,花蓮縣新城鄉,新城村,博愛路66號,121.6502,24.1288,新城社區活動中心,新城村,23,"水災,震災,土石流,海嘯",胡國雄,8611519,是,否,是,True,POINT (316087.3330351135 2669440.7708342853),Safe,2.0438082053227005,24.43000030517578,Low,10.025178548915486,0.1459762334025991,12.74,366.0,9,SAR無資料,mid,Safe,0.1920084107019188,1.0,0.0,0.011618317800031405,0.33,0.14077843228781126,0.6436855622814573,0.3064231141093615,0.8931056686844372,0.27366822022700893,65.08300989543864,High
3393,花蓮縣新城鄉,新城村,新興1街62號,121.6452,24.1301,興田社區活動中心,新城村,45,"水災,震災,土石流,海嘯",胡國雄,8611519,是,否,是,True,POINT (315578.4480176525 2669582.4019997),Safe,2.005588488893957,31.780000686645508,Low,11.130723737481382,0.1271542291706674,12.731666666666667,366.0,9,SAR無資料,mid,Safe,0.21542738524604824,1.0,0.0,0.016982302715422597,0.33,0.08968659985547173,0.6436855622814573,0.30914422096667504,0.8931056686844372,0.27609845618637174,65.86164975571712,High
3437,花蓮縣秀林鄉,富世村,97號,121.6277,24.1473,富世活動中心,富世村,100,"水災,震災,土石流,海嘯",伊虹‧比岱,03-8611829,是,否,是,True,POINT (313791.1560260063 2671479.2861130643),High,12.066073611445525,172.72000122070312,Low,14.217702054770545,0.1075740921402008,13.541666666666666,311.0,9,SAR無資料,mid,High,0.2808194355924058,1.0,1.0,0.11983944524644648,0.33,0.03653683600271032,0.6036369226899658,0.48887543106495973,0.8810910768069897,0.43074377998150665,100.0,Very High
3482,花蓮縣秀林鄉,崇德村,72號,121.6524,24.162,崇德國小收容所,崇德,100,"水災,震災,土石流,海嘯",陳月華,03-8621201,是,否,是,True,POINT (316293.82362619386 2673118.8447282296),High,6.684880375823193,97.33999633789062,Low,11.522670779840071,0.1244748443233154,13.82,224.0,9,SAR無資料,mid,High,0.2237300741841204,1.0,1.0,0.0648275829160845,0.33,0.08241348058741764,0.5230005598227878,0.46808450775139054,0.8569001679468363,0.4011016933054788,100.0,Very High
3789,花蓮縣秀林鄉,和平村,三鄰108號,121.7483,24.3083,和平活動中心,和平村和仁,100,"水災,震災,土石流,海嘯",蔡金郎,03-8681113,是,否,是,True,POINT (325952.2048330734 2689371.3336635334),Safe,2.0803155596676577,32.20000076293945,Low,2.6599599710547315,0.1312095609068077,2.905,247.0,9,SAR無資料,mid,Safe,0.035989581104715763,1.0,0.0,0.01728881617892984,0.33,0.10069469054375883,0.5470083199473742,0.25645966581263013,0.8641024959842122,0.22160743734797061,48.40290089172206,Medium
